Split	SentIdx	StartPos	EndPos	Inner	Sentence	NEType	SourcePhrase	TargetNE	C	D	c	m	f	X	FL	TBD	AnnotationIssues	Comments
Test	3657	13	13	0	So wurde z.B. im November 2005 das vom Grafiker Heinz Schulz-Neudamm gezeichnete Metropolis-Filmplakat in London für 398.000 Pfund Sterling ( ca .	Other-part	Metropolis-Filmplakat	Metropolis	1	0	0	0	0	0	0	0		
Test	3657	15	15	0	So wurde z.B. im November 2005 das vom Grafiker Heinz Schulz-Neudamm gezeichnete Metropolis-Filmplakat in London für 398.000 Pfund Sterling ( ca .	Location	London	London	0	0	0	0	0	0	0	0		L
Test	3657	18	19	0	So wurde z.B. im November 2005 das vom Grafiker Heinz Schulz-Neudamm gezeichnete Metropolis-Filmplakat in London für 398.000 Pfund Sterling ( ca .	Other	Pfund Sterling	Pfund Sterling	0	0	0	0	0	0	0	1		[TBD]
Test	3658	1	1	0	Bourdieu habe dabei an den Begriff der totalen sozialen Tatsache von Emile Durkheim angeknüpft .	Person	Bourdieu	Bourdieu	0	0	0	0	0	0	0	1		[TBD]
Test	3658	12	13	0	Bourdieu habe dabei an den Begriff der totalen sozialen Tatsache von Emile Durkheim angeknüpft .	Person	Emile Durkheim	Emile Durkheim	0	0	0	0	0	0	0	1		[TBD]
Test	3659	1	1	0	Hannah wird im radioaktiven Niederschlag ohnmächtig und wacht in einem Lazarett wieder auf .	Person	Hannah	Hannah	0	0	0	0	0	0	0	1		[TBD]
Test	3660	1	2	0	Daniel Domscheit-Berg , unter seinem Alias Daniel Schmitt bislang deutscher Sprecher und prominentes Gesicht von WikiLeaks , will nicht mehr .	Person	Daniel Domscheit-Berg	Daniel Domscheit-Berg	0	0	0	0	0	0	0	1		[TBD]
Test	3660	7	8	0	Daniel Domscheit-Berg , unter seinem Alias Daniel Schmitt bislang deutscher Sprecher und prominentes Gesicht von WikiLeaks , will nicht mehr .	Person	Daniel Schmitt	Daniel Schmitt	0	0	0	0	0	0	0	1		[TBD]
Test	3660	10	10	0	Daniel Domscheit-Berg , unter seinem Alias Daniel Schmitt bislang deutscher Sprecher und prominentes Gesicht von WikiLeaks , will nicht mehr .	Location-derived	deutscher	deutscher	0	0	0	0	0	0	0	1		[TBD]
Test	3660	16	16	0	Daniel Domscheit-Berg , unter seinem Alias Daniel Schmitt bislang deutscher Sprecher und prominentes Gesicht von WikiLeaks , will nicht mehr .	Organisation	WikiLeaks	WikiLeaks	0	0	0	0	0	0	0	1		[TBD]
Test	3661	2	3	0	Der Stoxx 50 verlor 2,5 % .	Other	Stoxx 50	Stoxx 50	0	0	0	0	0	0	0	1		[TBD]
Test	3662	4	4	0	Der Geschäftsführer der DFL Deutsche Fußball Liga GmbH , Christian Seifert , hat gut drei Wochen nach der Vergabe der TV-Rechte an die Sportrechteagentur Arena deutliche Worte in Richtung Premiere gefunden .	Organisation	DFL	DFL	0	0	0	0	0	0	0	0		L
Test	3662	5	5	1	Der Geschäftsführer der DFL Deutsche Fußball Liga GmbH , Christian Seifert , hat gut drei Wochen nach der Vergabe der TV-Rechte an die Sportrechteagentur Arena deutliche Worte in Richtung Premiere gefunden .	Location-derived	Deutsche	Deutschland	0	0	0	0	0	1	0	1	1	SNE is a simple lexeme and not derived
Test	3662	5	8	0	Der Geschäftsführer der DFL Deutsche Fußball Liga GmbH , Christian Seifert , hat gut drei Wochen nach der Vergabe der TV-Rechte an die Sportrechteagentur Arena deutliche Worte in Richtung Premiere gefunden .	Organisation	Deutsche Fußball Liga GmbH	Deutsche Fußball Liga GmbH	0	0	0	0	0	0	0	0		L
Test	3662	10	11	0	Der Geschäftsführer der DFL Deutsche Fußball Liga GmbH , Christian Seifert , hat gut drei Wochen nach der Vergabe der TV-Rechte an die Sportrechteagentur Arena deutliche Worte in Richtung Premiere gefunden .	Person	Christian Seifert	Christian Seifert	0	0	0	0	0	0	0	0		L
Test	3662	25	25	0	Der Geschäftsführer der DFL Deutsche Fußball Liga GmbH , Christian Seifert , hat gut drei Wochen nach der Vergabe der TV-Rechte an die Sportrechteagentur Arena deutliche Worte in Richtung Premiere gefunden .	Organisation	Arena	Arena	0	0	0	0	0	0	0	0		L
Test	3662	30	30	0	Der Geschäftsführer der DFL Deutsche Fußball Liga GmbH , Christian Seifert , hat gut drei Wochen nach der Vergabe der TV-Rechte an die Sportrechteagentur Arena deutliche Worte in Richtung Premiere gefunden .	Organisation	Premiere	Premiere	0	0	0	0	0	0	0	0		L
Test	3663	2	2	0	Im Frankfurter Obst- und Gemüsebaugebiet wurde Böttners 1886 gegründete Firma die führende .	Location-derived	Frankfurter	Frankfurter	0	0	0	0	0	0	0	1		[TBD]
Test	3663	7	7	0	Im Frankfurter Obst- und Gemüsebaugebiet wurde Böttners 1886 gegründete Firma die führende .	Person	Böttners	Böttners	0	0	0	0	0	0	0	1		[TBD]
Test	3664	12	13	0	Die starke Konkurrenz im eigenen Lande verhinderte jedoch weitere Einsätze bei Olympischen Spielen , Welt- und Europameisterschaften .	Organisation	Olympischen Spielen	Olympische Spiele	0	0	0	0	1	0	0	0		
Test	3666	7	7	0	Konzertante Aufführung der Meistersinger im Schauspielhaus Leipzig .	Location	Leipzig	Leipzig	0	0	0	0	0	0	0	0		L
Test	3667	4	4	0	Das Treffen der EU-Innenminister im südfranzösischen Cannes diene keineswegs der Abschottung .	Organisation-part	EU-Innenminister	EU-Innenminister	0	0	0	0	0	0	0	1		[TBD]
Test	3667	6	6	0	Das Treffen der EU-Innenminister im südfranzösischen Cannes diene keineswegs der Abschottung .	Location-derived	südfranzösischen	südfranzösischen	0	0	0	0	0	0	0	1		[TBD]
Test	3667	7	7	0	Das Treffen der EU-Innenminister im südfranzösischen Cannes diene keineswegs der Abschottung .	Location	Cannes	Cannes	0	0	0	0	0	0	0	1		[TBD]
Test	3670	22	22	0	Des Weiteren wird die Erzählzeit ständig von Einschüben aus dem Sessel unterbrochen , die sich als Reflexionen der inzwischen Großmutter gewordenen Izolda erweisen .	Person	Izolda	Izolda	0	0	0	0	0	0	0	0		L
Test	3671	7	7	0	Am Mittwochabend hatte die weisse Pracht Bern fest im Griff .	Location	Bern	Bern	0	0	0	0	0	0	0	0		L
Test	3673	29	31	0	Ebenfalls ab 1964 gab es serienmäßig eine Dreistufenautomatik mit Lenkradwählhebel , womit die Käufer die Wahl zwischen einem manuellen Vierganggetriebe ( nur 1963-1965 ) oder eben jener Dreistufenautomatik Super Turbine 400 hatten .	Other	Super Turbine 400	Super Turbine 400	0	0	0	0	0	0	0	0		L
Test	3677	4	4	0	Wieder einmal verantwortet KHG sich nach dem alten Ganovensprichwort , das immer bei einer Einvernahme durch die Polizei von diesen verwendet wird : “ Sagst du ja , bleibst du da , sagst du nein , gehst du heim ! “	Organisation	KHG	KHG	0	0	0	0	0	0	0	0	2	L correct type "Person", TNE is "Karl-Heinz Grasser"
Test	3678	6	6	0	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Location	Böbing	Böbing	0	0	0	0	0	0	0	1		[TBD]
Test	3678	8	8	0	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Location	Böbing	Böbing	0	0	0	0	0	0	0	1		[TBD]
Test	3678	17	17	0	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Person	Babo	Babo	0	0	0	0	0	0	0	0		L
Test	3678	19	19	0	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Person	Bebo	Bebo	0	0	0	0	0	0	0	0		L
Test	3678	30	31	0	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Person	Welfs IV.	Welfs IV.	0	0	0	0	0	0	0	1		[TBD]
Test	3678	35	36	0	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Location	Kloster Rottenbuch	Kloster Rottenbuch	0	0	0	0	0	0	0	0		L
Test	3678	36	36	1	Es existieren folgende Gemarkungen : Böbing Geschichte Böbing , dessen Name auf die alemannische Sippe eines Babo oder Bebo zurückgeht , gehörte zu jenen Orten , die als Schenkung Welfs IV. an das nahegelegene Kloster Rottenbuch kamen .	Location	Rottenbuch	Rottenbuch	0	0	0	0	0	0	0	0		L
Test	3679	3	5	0	Schliesslich konnte Rolf Clemens Wagner gefasst werden , der Rest der Bankräuber entkam mit einer Beute von rund 213 ' 000 Schweizer Franken .	Person	Rolf Clemens Wagner	Rolf Clemens Wagner	0	0	0	0	0	0	0	1		[TBD]
Test	3679	22	22	1	Schliesslich konnte Rolf Clemens Wagner gefasst werden , der Rest der Bankräuber entkam mit einer Beute von rund 213 ' 000 Schweizer Franken .	Location-derived	Schweizer	Schweizer	0	0	0	0	0	0	0	1		[TBD]
Test	3679	22	23	0	Schliesslich konnte Rolf Clemens Wagner gefasst werden , der Rest der Bankräuber entkam mit einer Beute von rund 213 ' 000 Schweizer Franken .	Other	Schweizer Franken	Schweizer Franken	0	0	0	0	0	0	0	1		[TBD]
Test	3681	4	4	0	“ Ein Stück Romantik gehört dazu , warum es mich immer wieder hierhin zieht . “	Other	Romantik	Romantik	0	0	0	0	0	0	0	1		[TBD]
Test	3682	4	4	0	Bald darauf marschierte Theodosius , der den Feldzug sorgfältig vorbereitet hatte , mit einem starken Heer von angeblich etwa 100.000 Mann , zu dem auch gotische Hilfstruppen gehörten , in den Westen ein .	Person	Theodosius	Theodosius	0	0	0	0	0	0	0	1		[TBD]
Test	3682	26	26	0	Bald darauf marschierte Theodosius , der den Feldzug sorgfältig vorbereitet hatte , mit einem starken Heer von angeblich etwa 100.000 Mann , zu dem auch gotische Hilfstruppen gehörten , in den Westen ein .	Other-derived	gotische	Gotik	0	0	0	0	0	0	0	1	1	TNE is derived from SNE and not vice versa. SNE is derived from "Gote", which is not the TNE
Test	3683	18	19	0	Allerdings ging sie mit Knieproblemen an den Start . Den Titel für die beste Schwimmerin musste sie Kerstin Vogel , der doppelten Kurzbahn-Meisterin aus Köln , überlassen .	Person	Kerstin Vogel	Kerstin Vogel	0	0	0	0	0	0	0	1		[TBD]
Test	3683	25	25	0	Allerdings ging sie mit Knieproblemen an den Start . Den Titel für die beste Schwimmerin musste sie Kerstin Vogel , der doppelten Kurzbahn-Meisterin aus Köln , überlassen .	Location	Köln	Köln	0	0	0	0	0	0	0	0		L
Test	3684	1	2	0	De Gaulle wandelt das Urteil in eine lebenslange Haftstrafe um .	Person	De Gaulle	De Gaulle	0	0	0	0	0	0	0	0		L
Test	3685	5	6	0	Im Zuge des Projekts Bahn 2000 wurden die früheren Regionalzüge neu als Regio ( Abk .	Other	Bahn 2000	Bahn 2000	0	0	0	0	0	0	0	0		L
Test	3686	18	18	0	Die “ Wunder-Heilung “ seines offenen Schienbeinruchs , den er sich vor 42 Tagen im Training zum Italien-Grand-Prix in Mugello zugezogen hatte , elektrisiert die Massen .	Location-part	Italien-Grand-Prix	Italien	1	0	0	0	0	0	0	0		
Test	3686	20	20	0	Die “ Wunder-Heilung “ seines offenen Schienbeinruchs , den er sich vor 42 Tagen im Training zum Italien-Grand-Prix in Mugello zugezogen hatte , elektrisiert die Massen .	Location	Mugello	Mugello	0	0	0	0	0	0	0	1		[TBD]
Test	3689	8	10	0	Am 4. Mai 2007 konstituierte sich in Frankfurt am Main die „ Deutsche Olympische Akademie Willi Daume “ .	Location	Frankfurt am Main	Frankfurt am Main	0	0	0	0	0	0	0	1		[TBD]
Test	3689	10	10	1	Am 4. Mai 2007 konstituierte sich in Frankfurt am Main die „ Deutsche Olympische Akademie Willi Daume “ .	Location	Main	Main	0	0	0	0	0	0	0	0		L
Test	3689	13	13	1	Am 4. Mai 2007 konstituierte sich in Frankfurt am Main die „ Deutsche Olympische Akademie Willi Daume “ .	Location-derived	Deutsche	Deutschland	0	0	0	0	0	1	0	1	1	SNE is a simple lexeme and not derived
Test	3689	13	17	0	Am 4. Mai 2007 konstituierte sich in Frankfurt am Main die „ Deutsche Olympische Akademie Willi Daume “ .	Organisation	Deutsche Olympische Akademie Willi Daume	Deutsche Olympische Akademie Willi Daume	0	0	0	0	0	0	0	0		L
Test	3689	14	14	1	Am 4. Mai 2007 konstituierte sich in Frankfurt am Main die „ Deutsche Olympische Akademie Willi Daume “ .	Organisation-derived	Olympische	Olympia	0	0	0	0	0	1	0	1	1	SNE is derived from "Olymp" which is not the TNE
Test	3689	16	17	1	Am 4. Mai 2007 konstituierte sich in Frankfurt am Main die „ Deutsche Olympische Akademie Willi Daume “ .	Person	Willi Daume	Willi Daume	0	0	0	0	0	0	0	0		L
Test	3690	10	11	0	Leben Als 1618 sein Vater starb , war Fürst Georg Aribert 12 Jahre alt .	Person	Georg Aribert	Georg Aribert	0	0	0	0	0	0	0	0		L
Test	3691	10	11	0	Der Begriff „ friend-to-friend “ -Netzwerk wurde 2000 von Dan Bricklin eingeführt .	Person	Dan Bricklin	Dan Bricklin	0	0	0	0	0	0	0	0		L
Test	3692	1	2	0	Detlef Opitz hat zehn Jahre recherchiert und rollt den Fall in “ Der Büchermörder “ ( Eichborn Berlin ) wieder auf .	Person	Detlef Opitz	Detlef Opitz	0	0	0	0	0	0	0	1		[TBD]
Test	3692	13	14	0	Detlef Opitz hat zehn Jahre recherchiert und rollt den Fall in “ Der Büchermörder “ ( Eichborn Berlin ) wieder auf .	Other	Der Büchermörder	Der Büchermörder	0	0	0	0	0	0	0	0		L
Test	3692	17	17	0	Detlef Opitz hat zehn Jahre recherchiert und rollt den Fall in “ Der Büchermörder “ ( Eichborn Berlin ) wieder auf .	Organisation	Eichborn	Eichborn	0	0	0	0	0	0	0	0		L
Test	3692	18	18	0	Detlef Opitz hat zehn Jahre recherchiert und rollt den Fall in “ Der Büchermörder “ ( Eichborn Berlin ) wieder auf .	Location	Berlin	Berlin	0	0	0	0	0	0	0	0		L
Test	3694	8	8	0	Bei einem “ Heul-Sumo “ haben sich japanische Babys am Sonntag in den Armen dicker Sumo-Kämpfer lauthals im Brüllen gemessen .Zum nunmehr 20. Mal fand das alljährliche Spektakel im Sensoji-Tempel im alten Tokioter Stadtteil Asakusa statt .	Location-derived	japanische	japanische	0	0	0	0	0	0	0	1		[TBD]
Test	3694	30	30	0	Bei einem “ Heul-Sumo “ haben sich japanische Babys am Sonntag in den Armen dicker Sumo-Kämpfer lauthals im Brüllen gemessen .Zum nunmehr 20. Mal fand das alljährliche Spektakel im Sensoji-Tempel im alten Tokioter Stadtteil Asakusa statt .	Location-part	Sensoji-Tempel	Sensoji	1	0	0	0	0	0	0	0		
Test	3694	33	33	0	Bei einem “ Heul-Sumo “ haben sich japanische Babys am Sonntag in den Armen dicker Sumo-Kämpfer lauthals im Brüllen gemessen .Zum nunmehr 20. Mal fand das alljährliche Spektakel im Sensoji-Tempel im alten Tokioter Stadtteil Asakusa statt .	Location-derived	Tokioter	Tokio	0	1	1	0	0	0	0	0		4
Test	3694	35	35	0	Bei einem “ Heul-Sumo “ haben sich japanische Babys am Sonntag in den Armen dicker Sumo-Kämpfer lauthals im Brüllen gemessen .Zum nunmehr 20. Mal fand das alljährliche Spektakel im Sensoji-Tempel im alten Tokioter Stadtteil Asakusa statt .	Location	Asakusa	Asakusa	0	0	0	0	0	0	0	1		[TBD]
Test	3695	1	1	0	Honda will auch wieder mitspielen - obwohl der eingestellte NSX in Deutschland kaum Erfolge einfahren konnte .	Organisation	Honda	Honda	0	0	0	0	0	0	0	1		[TBD]
Test	3695	10	10	0	Honda will auch wieder mitspielen - obwohl der eingestellte NSX in Deutschland kaum Erfolge einfahren konnte .	Other	NSX	NSX	0	0	0	0	0	0	0	1		[TBD]
Test	3695	12	12	0	Honda will auch wieder mitspielen - obwohl der eingestellte NSX in Deutschland kaum Erfolge einfahren konnte .	Location	Deutschland	Deutschland	0	0	0	0	0	0	0	0		L
Test	3696	12	12	0	Das Verfahren wird 2006 erneut aufgerollt , wobei das Strafmaß für Meiwes wegen Mordes zu lebenslänglich angehoben wird .	Person	Meiwes	Meiwes	0	0	0	0	0	0	0	1		[TBD]
Test	3698	17	17	0	Zusammen mit ihren Freunden stoßen sie gemütlich bei einem Glas Wein auf ihre letzten Wochen in Deutschland an .	Location	Deutschland	Deutschland	0	0	0	0	0	0	0	0		L
Test	3699	9	9	0	Denn er war mit der 15 Jahre alte Lisa ( Joana Mendl-Fink ) zusammen , die hoffnungslos in ihn verliebt ist .	Person	Lisa	Lisa	0	0	0	0	0	0	0	1		[TBD]
Test	3699	11	12	0	Denn er war mit der 15 Jahre alte Lisa ( Joana Mendl-Fink ) zusammen , die hoffnungslos in ihn verliebt ist .	Person	Joana Mendl-Fink	Joana Mendl-Fink	0	0	0	0	0	0	0	1		[TBD]
Test	3701	5	5	1	Entworfen wurde sie von Kusch Yachts , die Außenanlagen gestaltete Tim Heywood .	Person	Kusch	Kusch	0	0	0	0	0	0	0	0		L
Test	3701	5	6	0	Entworfen wurde sie von Kusch Yachts , die Außenanlagen gestaltete Tim Heywood .	Organisation	Kusch Yachts	Kusch Yachts	0	0	0	0	0	0	0	0		L
Test	3701	11	12	0	Entworfen wurde sie von Kusch Yachts , die Außenanlagen gestaltete Tim Heywood .	Person	Tim Heywood	Tim Heywood	0	0	0	0	0	0	0	1		[TBD]
Test	3704	16	16	0	Die Preise stehen noch nicht endgültig fest , sollen aber nach Informationen aus Unternehmenskreisen bei Peugeot bei etwa 17 000 Euro netto beginnen .	Organisation	Peugeot	Peugeot	0	0	0	0	0	0	0	1		[TBD]
Test	3704	21	21	0	Die Preise stehen noch nicht endgültig fest , sollen aber nach Informationen aus Unternehmenskreisen bei Peugeot bei etwa 17 000 Euro netto beginnen .	Other	Euro	Euro	0	0	0	0	0	0	0	0		L
Test	3706	1	1	0	Erdogan sollte am Dienstag vor der Fraktion der regierenden Partei für Gerechtigkeit und Entwicklung im Parlament sprechen .	Person	Erdogan	Erdogan	0	0	0	0	0	0	0	1		[TBD]
Test	3707	4	4	0	Sein jüngerer Bruder Henry und der Schwager seiner Nichte , Henry Savile , waren englische Gesandte im Ausland .	Person	Henry	Henry	0	0	0	0	0	0	0	0		L
Test	3707	11	12	0	Sein jüngerer Bruder Henry und der Schwager seiner Nichte , Henry Savile , waren englische Gesandte im Ausland .	Person	Henry Savile	Henry Savile	0	0	0	0	0	0	0	1		[TBD]
Test	3707	15	15	0	Sein jüngerer Bruder Henry und der Schwager seiner Nichte , Henry Savile , waren englische Gesandte im Ausland .	Location-derived	englische	englische	0	0	0	0	0	0	0	1		[TBD]
Test	3710	5	5	0	Dagegen wurde der ehemalige Ferrari-Chefmechaniker Nigel Stepney befragt .	Organisation-part	Ferrari-Chefmechaniker	Ferrari-Chefmechaniker	0	0	0	0	0	0	0	1		[TBD]
Test	3710	6	7	0	Dagegen wurde der ehemalige Ferrari-Chefmechaniker Nigel Stepney befragt .	Person	Nigel Stepney	Nigel Stepney	0	0	0	0	0	0	0	1		[TBD]
Test	3711	3	4	0	Sogar Preisüberwacher Stefan Meierhans klopft den Kantonen auf die Finger : Bei der Neuordnung der Pflegefinanzierung « trifft ein soziales Anliegen auf finanzpolitisches Kalkül » , meint er in einem Rundschreiben an die zuständigen kantonalen Stellen .	Person	Stefan Meierhans	Stefan Meierhans	0	0	0	0	0	0	0	1		[TBD]
Test	3713	13	14	0	Dadurch erhoffen sie sich gute Aufstiegschancen , auch international “ , weiß Lena Steinberg .	Person	Lena Steinberg	Lena Steinberg	0	0	0	0	0	0	0	1		[TBD]
Test	3714	4	5	0	Schon 1920 veröffentlichte Georg Bitter eine Monographie zu dieser Gattung , in der er sie auf über 100 Arten erweiterte , wobei er jedoch auch Arten aufnahm , denen der Kern in den Früchten fehlte .	Person	Georg Bitter	Georg Bitter	0	0	0	0	0	0	0	1		[TBD]
Test	3716	3	4	0	Bei der Kurhannoverschen Landesaufnahme gegen Ende des 18. Jahrhundert hatte das Hühnerfeld eine doppelt so große Fläche wie heute .	Other	Kurhannoverschen Landesaufnahme	Kurhannoversche Landesaufnahme	0	0	0	0	1	0	0	0		
Test	3718	2	3	0	Bundesaußenminister Guido Westerwelle begrüßte das Ergebnis der Ratsversammlung .	Person	Guido Westerwelle	Guido Westerwelle	0	0	0	0	0	0	0	0		L
Test	3719	11	11	0	Viele der Patrioten befanden sich bereits auf dem Rückzug und Canterac sah sich schon als Sieger .	Person	Canterac	Canterac	0	0	0	0	0	0	0	0		L
Test	3721	3	3	0	Der aus Duisburg stammende 16-Jährige wich dem PKW aus .	Location	Duisburg	Duisburg	0	0	0	0	0	0	0	0		L
Test	3723	1	1	0	Eberstein , der am 15. September 1932 zum SA-Gruppenführer befördert wurde , führte ab 1. Juli 1932 die SA-Gruppe „ Hochland “ in München .	Person	Eberstein	Eberstein	0	0	0	0	0	0	0	0		L
Test	3723	9	9	0	Eberstein , der am 15. September 1932 zum SA-Gruppenführer befördert wurde , führte ab 1. Juli 1932 die SA-Gruppe „ Hochland “ in München .	Organisation-part	SA-Gruppenführer	SA-Gruppenführer	0	0	0	0	0	0	0	1		[TBD]
Test	3723	19	19	0	Eberstein , der am 15. September 1932 zum SA-Gruppenführer befördert wurde , führte ab 1. Juli 1932 die SA-Gruppe „ Hochland “ in München .	Organisation-part	SA-Gruppe	SA	1	0	0	0	0	0	0	0		
Test	3723	21	21	0	Eberstein , der am 15. September 1932 zum SA-Gruppenführer befördert wurde , führte ab 1. Juli 1932 die SA-Gruppe „ Hochland “ in München .	Organisation	Hochland	Hochland	0	0	0	0	0	0	0	1		[TBD]
Test	3723	24	24	0	Eberstein , der am 15. September 1932 zum SA-Gruppenführer befördert wurde , führte ab 1. Juli 1932 die SA-Gruppe „ Hochland “ in München .	Location	München	München	0	0	0	0	0	0	0	0		L
Test	3726	1	4	0	Grand Prix von Belgien Der Große Preis von Belgien auf dem Rennkurs Spa-Francorchamps nahe Spa fand am 24. August 1997 statt und ging über eine Distanz von 44 Runden über 306,592 km .	Organisation	Grand Prix von Belgien	Grand Prix von Belgien	0	0	0	0	0	0	0	0		L
